Season,Home Team,Away Team,Score,Month,Year,WeekOfYear,TotalShotsPerHomeTeam,TotalSoTPerHomeTeam,TotalPassesPerHomeTeam,TotalAccurPerHomeTeam,TotalInaccurPerHomeTeam,TotalShotsPerAwayTeam,TotalSoTPerAwayTeam,TotalPassesPerAwayTeam,TotalAccurPerAwayTeam,TotalInaccurPerAwayTeam,ShotsHomeAway_diff,SoTHomeAway_diff,TotalShotsPerMatch,TotalSoTPerMatch,TotalPassesPerMatch,TotalAccurPerMatch,TotalInaccurPerMatch,AccurPassesHome,AccurPassesAway,AccurPassesMatch,ShotsPerHalf1Home,ShotsPerHalf2Home,SoTPerHalf1Home,SoTPerHalf2Home,PassesPerHalf1Home,PassesPerHalf2Home,AccurPerHalf1Home,AccurPerHalf2Home,InaccurPerHalf1Home,InaccurPerHalf2Home,AccurPassesPerHalf1Home,AccurPassesPerHalf2Home,ShotsPerHalf1Away,ShotsPerHalf2Away,SoTPerHalf1Away,SoTPerHalf2Away,PassesPerHalf1Away,PassesPerHalf2Away,AccurPerHalf1Away,AccurPerHalf2Away,InaccurPerHalf1Away,InaccurPerHalf2Away,AccurPassesPerHalf1Away,AccurPassesPerHalf2Away,ShotsHalf1_diff,ShotsHalf2_diff,SoTHalf1_diff,SoTHalf2_diff
2,Medusa Merger,Fireworks,Home Win,11,2017,332,11.0,5.0,593.0,531.0,62.0,3.0,1.0,463.0,371.0,92.0,8.0,4.0,14.0,6.0,1056.0,902.0,154.0,0.8955,0.8013,0.854,3.0,8.0,3.0,2.0,289.0,304.0,258.0,273.0,31.0,31.0,0.8926,0.898,2.0,1.0,1.0,0.0,245.0,218.0,194.0,177.0,51.0,41.0,0.792,0.812,1.0,7.0,2.0,2.0
2,Milky Way,Fireworks,Home Win,11,2017,308,7.0,3.0,388.0,292.0,96.0,4.0,0.0,463.0,358.0,105.0,3.0,3.0,11.0,3.0,851.0,650.0,201.0,0.7524,0.7734,0.7637,6.0,1.0,2.0,1.0,192.0,196.0,147.0,145.0,45.0,51.0,0.7656,0.7397,3.0,1.0,0.0,0.0,258.0,205.0,205.0,153.0,53.0,52.0,0.7944,0.7466,3.0,0.0,2.0,1.0
2,Tadpole,Fireworks,Draw,5,2018,138,9.0,0.0,490.0,393.0,97.0,8.0,2.0,372.0,268.0,104.0,1.0,-2.0,17.0,2.0,862.0,661.0,201.0,0.8022,0.72,0.7666,2.0,7.0,0.0,0.0,265.0,225.0,222.0,171.0,43.0,54.0,0.838,0.76,5.0,3.0,1.0,1.0,186.0,186.0,137.0,131.0,49.0,55.0,0.7363,0.704,-3.0,4.0,-1.0,-1.0
2,Sculptor,Medusa Merger,Away win,6,2018,153,14.0,3.0,482.0,388.0,94.0,5.0,2.0,476.0,398.0,78.0,9.0,1.0,19.0,5.0,958.0,786.0,172.0,0.805,0.836,0.8203,7.0,7.0,3.0,0.0,303.0,179.0,254.0,134.0,49.0,45.0,0.8384,0.7485,4.0,1.0,2.0,0.0,231.0,245.0,195.0,203.0,36.0,42.0,0.844,0.8286,3.0,6.0,1.0,0.0
2,Cigar,Medusa Merger,Away win,10,2017,297,12.0,1.0,415.0,327.0,88.0,11.0,4.0,497.0,403.0,94.0,1.0,-3.0,23.0,5.0,912.0,730.0,182.0,0.788,0.811,0.8003,7.0,5.0,1.0,0.0,157.0,258.0,118.0,209.0,39.0,49.0,0.7515,0.81,7.0,4.0,2.0,2.0,279.0,218.0,238.0,165.0,41.0,53.0,0.853,0.757,0.0,1.0,-1.0,-2.0
2,Medusa Merger,Circinus,Home Win,1,2018,31,14.0,4.0,545.0,453.0,92.0,3.0,2.0,583.0,492.0,91.0,11.0,2.0,17.0,6.0,1128.0,945.0,183.0,0.831,0.8438,0.838,4.0,10.0,1.0,3.0,321.0,224.0,277.0,176.0,44.0,48.0,0.863,0.7856,2.0,1.0,1.0,1.0,280.0,303.0,234.0,258.0,46.0,45.0,0.836,0.8516,2.0,9.0,0.0,2.0
2,Medusa Merger,Cartwheel,Home Win,6,2018,156,12.0,2.0,437.0,369.0,68.0,17.0,5.0,413.0,339.0,74.0,-5.0,-3.0,29.0,7.0,850.0,708.0,142.0,0.844,0.821,0.833,3.0,9.0,1.0,1.0,257.0,180.0,221.0,148.0,36.0,32.0,0.86,0.8223,5.0,12.0,2.0,3.0,197.0,216.0,160.0,179.0,37.0,37.0,0.812,0.8286,-2.0,-3.0,-1.0,-2.0
2,Medusa Merger,Coma Pinwheel,Draw,3,2018,80,14.0,3.0,584.0,508.0,76.0,3.0,0.0,464.0,376.0,88.0,11.0,3.0,17.0,3.0,1048.0,884.0,164.0,0.8696,0.8105,0.8438,8.0,6.0,2.0,1.0,326.0,258.0,290.0,218.0,36.0,40.0,0.8896,0.8447,2.0,1.0,0.0,0.0,235.0,229.0,193.0,183.0,42.0,46.0,0.8213,0.7993,6.0,5.0,2.0,1.0
2,Tadpole,Medusa Merger,Draw,5,2018,149,9.0,3.0,352.0,281.0,71.0,8.0,1.0,583.0,521.0,62.0,1.0,2.0,17.0,4.0,935.0,802.0,133.0,0.7983,0.8936,0.858,3.0,6.0,1.0,2.0,205.0,147.0,160.0,121.0,45.0,26.0,0.7803,0.823,2.0,6.0,0.0,1.0,312.0,271.0,277.0,244.0,35.0,27.0,0.8877,0.9004,1.0,0.0,1.0,1.0
1,Cartwheel,Cigar,Away win,8,2016,240,9.0,4.0,358.0,274.0,84.0,11.0,3.0,427.0,348.0,79.0,-2.0,1.0,20.0,7.0,785.0,622.0,163.0,0.765,0.815,0.7925,6.0,3.0,3.0,1.0,212.0,146.0,167.0,107.0,45.0,39.0,0.7876,0.733,5.0,6.0,0.0,3.0,191.0,236.0,153.0,195.0,38.0,41.0,0.8013,0.826,1.0,-3.0,3.0,-2.0
1,Cartwheel,Circinus,Away win,12,2016,342,18.0,6.0,768.0,665.0,103.0,12.0,2.0,340.0,255.0,85.0,6.0,4.0,30.0,8.0,1108.0,920.0,188.0,0.8657,0.75,0.8306,7.0,11.0,2.0,4.0,361.0,407.0,313.0,352.0,48.0,55.0,0.867,0.8647,9.0,3.0,1.0,1.0,184.0,156.0,147.0,108.0,37.0,48.0,0.799,0.6924,-2.0,8.0,1.0,3.0
1,Cartwheel,Sombrero,Draw,11,2016,335,15.0,7.0,517.0,430.0,87.0,8.0,0.0,313.0,217.0,96.0,7.0,7.0,23.0,7.0,830.0,647.0,183.0,0.8315,0.6934,0.7793,7.0,8.0,5.0,2.0,263.0,254.0,222.0,208.0,41.0,46.0,0.844,0.819,1.0,7.0,0.0,0.0,166.0,147.0,115.0,102.0,51.0,45.0,0.693,0.694,6.0,1.0,5.0,2.0
1,Cartwheel,Comet,Away win,10,2016,299,18.0,3.0,710.0,594.0,116.0,10.0,0.0,257.0,172.0,85.0,8.0,3.0,28.0,3.0,967.0,766.0,201.0,0.8364,0.6694,0.792,3.0,15.0,0.0,3.0,335.0,375.0,289.0,305.0,46.0,70.0,0.863,0.8135,7.0,3.0,0.0,0.0,165.0,92.0,117.0,55.0,48.0,37.0,0.709,0.5977,-4.0,12.0,0.0,3.0
1,Cartwheel,Cosmos Redshift 7,Home Win,8,2017,235,7.0,2.0,339.0,264.0,75.0,19.0,6.0,585.0,496.0,89.0,-12.0,-4.0,26.0,8.0,924.0,760.0,164.0,0.779,0.8477,0.8228,5.0,2.0,0.0,2.0,213.0,126.0,181.0,83.0,32.0,43.0,0.8496,0.6587,5.0,14.0,1.0,5.0,245.0,340.0,211.0,285.0,34.0,55.0,0.8613,0.8384,0.0,-12.0,-1.0,-3.0
1,Cartwheel,Eye of Sauron,Home Win,11,2016,311,8.0,2.0,521.0,436.0,85.0,10.0,1.0,484.0,386.0,98.0,-2.0,1.0,18.0,3.0,1005.0,822.0,183.0,0.837,0.7974,0.818,3.0,5.0,0.0,2.0,266.0,255.0,217.0,219.0,49.0,36.0,0.816,0.859,4.0,6.0,0.0,1.0,207.0,277.0,155.0,231.0,52.0,46.0,0.749,0.834,-1.0,-1.0,0.0,1.0
2,Sculptor,Cartwheel,Draw,5,2018,132,8.0,2.0,494.0,409.0,85.0,6.0,1.0,404.0,338.0,66.0,2.0,1.0,14.0,3.0,898.0,747.0,151.0,0.828,0.8364,0.832,1.0,7.0,0.0,2.0,257.0,237.0,216.0,193.0,41.0,44.0,0.8403,0.8145,1.0,5.0,0.0,1.0,240.0,164.0,206.0,132.0,34.0,32.0,0.8584,0.8047,0.0,2.0,0.0,1.0
1,Coma Pinwheel,Cartwheel,Home Win,11,2016,315,16.0,5.0,384.0,317.0,67.0,10.0,6.0,675.0,582.0,93.0,6.0,-1.0,26.0,11.0,1059.0,899.0,160.0,0.8257,0.8623,0.849,5.0,11.0,0.0,5.0,187.0,197.0,156.0,161.0,31.0,36.0,0.834,0.8174,7.0,3.0,4.0,2.0,383.0,292.0,339.0,243.0,44.0,49.0,0.8853,0.832,-2.0,8.0,-4.0,3.0
1,Cosmos Redshift 7,Cartwheel,Draw,9,2016,272,14.0,3.0,440.0,355.0,85.0,10.0,6.0,546.0,462.0,84.0,4.0,-3.0,24.0,9.0,986.0,817.0,169.0,0.8066,0.846,0.8286,10.0,4.0,3.0,0.0,254.0,186.0,213.0,142.0,41.0,44.0,0.8384,0.7637,6.0,4.0,3.0,3.0,276.0,270.0,239.0,223.0,37.0,47.0,0.8657,0.8257,4.0,0.0,0.0,-3.0
1,Medusa Merger,Cartwheel,Draw,8,2016,233,13.0,3.0,517.0,438.0,79.0,11.0,2.0,424.0,346.0,78.0,2.0,1.0,24.0,5.0,941.0,784.0,157.0,0.847,0.816,0.833,9.0,4.0,3.0,0.0,232.0,285.0,202.0,236.0,30.0,49.0,0.8706,0.828,7.0,4.0,2.0,0.0,196.0,228.0,161.0,185.0,35.0,43.0,0.8213,0.8115,2.0,0.0,1.0,0.0
1,Milky Way,Cartwheel,Draw,9,2016,258,10.0,2.0,306.0,219.0,87.0,7.0,2.0,460.0,398.0,62.0,3.0,0.0,17.0,4.0,766.0,617.0,149.0,0.716,0.865,0.8057,5.0,5.0,0.0,2.0,167.0,139.0,125.0,94.0,42.0,45.0,0.7485,0.6763,2.0,5.0,1.0,1.0,240.0,220.0,208.0,190.0,32.0,30.0,0.8667,0.864,3.0,0.0,-1.0,1.0
2,Cartwheel,Circinus,Draw,10,2017,297,1.0,0.0,714.0,599.0,115.0,16.0,6.0,314.0,225.0,89.0,-15.0,-6.0,17.0,6.0,1028.0,824.0,204.0,0.839,0.717,0.802,0.0,1.0,0.0,0.0,353.0,361.0,310.0,289.0,43.0,72.0,0.8784,0.801,6.0,10.0,4.0,2.0,171.0,143.0,128.0,97.0,43.0,46.0,0.7485,0.678,-6.0,-9.0,-4.0,-2.0
2,Circinus,Cartwheel,Draw,3,2018,62,7.0,2.0,609.0,527.0,82.0,8.0,0.0,515.0,443.0,72.0,-1.0,2.0,15.0,2.0,1124.0,970.0,154.0,0.865,0.8604,0.863,2.0,5.0,1.0,1.0,341.0,268.0,305.0,222.0,36.0,46.0,0.8945,0.828,3.0,5.0,0.0,0.0,309.0,206.0,270.0,173.0,39.0,33.0,0.874,0.84,-1.0,0.0,1.0,1.0
2,Cartwheel,Sculptor,Home Win,11,2017,326,13.0,4.0,449.0,374.0,75.0,9.0,2.0,467.0,366.0,101.0,4.0,2.0,22.0,6.0,916.0,740.0,176.0,0.833,0.7837,0.8076,9.0,4.0,2.0,2.0,243.0,206.0,201.0,173.0,42.0,33.0,0.827,0.84,1.0,8.0,0.0,2.0,221.0,246.0,182.0,184.0,39.0,62.0,0.8237,0.748,8.0,-4.0,2.0,0.0
2,Cartwheel,Cigar,Away win,1,2018,16,12.0,4.0,805.0,704.0,101.0,5.0,1.0,342.0,262.0,80.0,7.0,3.0,17.0,5.0,1147.0,966.0,181.0,0.8745,0.766,0.8423,5.0,7.0,3.0,1.0,413.0,392.0,367.0,337.0,46.0,55.0,0.8887,0.86,3.0,2.0,0.0,1.0,190.0,152.0,153.0,109.0,37.0,43.0,0.805,0.7173,2.0,5.0,3.0,0.0
2,Cartwheel,Coma Pinwheel,Home Win,6,2018,153,12.0,1.0,577.0,494.0,83.0,10.0,3.0,381.0,303.0,78.0,2.0,-2.0,22.0,4.0,958.0,797.0,161.0,0.856,0.7954,0.832,8.0,4.0,1.0,0.0,341.0,236.0,306.0,188.0,35.0,48.0,0.8975,0.7964,2.0,8.0,0.0,3.0,159.0,222.0,127.0,176.0,32.0,46.0,0.799,0.793,6.0,-4.0,1.0,-3.0
2,Cartwheel,Comet,Draw,5,2018,139,9.0,2.0,625.0,525.0,100.0,3.0,0.0,348.0,246.0,102.0,6.0,2.0,12.0,2.0,973.0,771.0,202.0,0.84,0.707,0.7925,6.0,3.0,1.0,1.0,312.0,313.0,262.0,263.0,50.0,50.0,0.84,0.8403,2.0,1.0,0.0,0.0,195.0,153.0,147.0,99.0,48.0,54.0,0.754,0.647,4.0,2.0,1.0,1.0
2,Cartwheel,Medusa Merger,Away win,11,2017,308,9.0,3.0,591.0,512.0,79.0,8.0,4.0,481.0,397.0,84.0,1.0,-1.0,17.0,7.0,1072.0,909.0,163.0,0.866,0.825,0.848,0.0,9.0,0.0,3.0,292.0,299.0,252.0,260.0,40.0,39.0,0.863,0.8696,6.0,2.0,3.0,1.0,232.0,249.0,194.0,203.0,38.0,46.0,0.8364,0.8154,-6.0,7.0,-3.0,2.0
2,Cartwheel,Milky Way,Home Win,4,2018,100,7.0,3.0,586.0,502.0,84.0,11.0,5.0,423.0,332.0,91.0,-4.0,-2.0,18.0,8.0,1009.0,834.0,175.0,0.8564,0.7847,0.8267,2.0,5.0,0.0,3.0,356.0,230.0,311.0,191.0,45.0,39.0,0.8735,0.8306,1.0,10.0,0.0,5.0,187.0,236.0,143.0,189.0,44.0,47.0,0.7646,0.801,1.0,-5.0,0.0,-2.0
2,Cartwheel,Tadpole,Draw,2,2018,52,13.0,3.0,730.0,648.0,82.0,10.0,1.0,367.0,285.0,82.0,3.0,2.0,23.0,4.0,1097.0,933.0,164.0,0.8877,0.7764,0.8506,9.0,4.0,2.0,1.0,377.0,353.0,339.0,309.0,38.0,44.0,0.8994,0.8755,4.0,6.0,0.0,1.0,178.0,189.0,141.0,144.0,37.0,45.0,0.792,0.7617,5.0,-2.0,2.0,0.0
2,Cartwheel,Triangulum,Home Win,4,2018,114,11.0,3.0,732.0,647.0,85.0,12.0,6.0,396.0,319.0,77.0,-1.0,-3.0,23.0,9.0,1128.0,966.0,162.0,0.884,0.8057,0.8564,6.0,5.0,1.0,2.0,377.0,355.0,334.0,313.0,43.0,42.0,0.8857,0.882,5.0,7.0,3.0,3.0,186.0,210.0,145.0,174.0,41.0,36.0,0.78,0.8286,1.0,-2.0,-2.0,-1.0
2,Comet,Cartwheel,Away win,10,2017,301,10.0,3.0,486.0,396.0,90.0,11.0,7.0,608.0,533.0,75.0,-1.0,-4.0,21.0,10.0,1094.0,929.0,165.0,0.815,0.8765,0.849,6.0,4.0,2.0,1.0,263.0,223.0,220.0,176.0,43.0,47.0,0.8364,0.789,4.0,7.0,2.0,5.0,270.0,338.0,231.0,302.0,39.0,36.0,0.8555,0.8936,2.0,-3.0,0.0,-4.0
2,Milky Way,Cartwheel,Home Win,2,2018,44,11.0,4.0,308.0,239.0,69.0,12.0,4.0,536.0,462.0,74.0,-1.0,0.0,23.0,8.0,844.0,701.0,143.0,0.776,0.862,0.8306,3.0,8.0,1.0,3.0,131.0,177.0,102.0,137.0,29.0,40.0,0.779,0.774,2.0,10.0,0.0,4.0,284.0,252.0,243.0,219.0,41.0,33.0,0.8555,0.869,1.0,-2.0,1.0,-1.0
2,Tadpole,Cartwheel,Home Win,1,2018,5,11.0,2.0,327.0,259.0,68.0,5.0,1.0,518.0,461.0,57.0,6.0,1.0,16.0,3.0,845.0,720.0,125.0,0.792,0.89,0.852,5.0,6.0,1.0,1.0,208.0,119.0,171.0,88.0,37.0,31.0,0.8223,0.7393,2.0,3.0,0.0,1.0,258.0,260.0,233.0,228.0,25.0,32.0,0.9033,0.877,3.0,3.0,1.0,0.0
1,Sombrero,Fireworks,Away win,1,2017,11,22.0,5.0,504.0,415.0,89.0,5.0,1.0,319.0,228.0,91.0,17.0,4.0,27.0,6.0,823.0,643.0,180.0,0.823,0.715,0.7812,9.0,13.0,3.0,2.0,238.0,266.0,197.0,218.0,41.0,48.0,0.8276,0.8193,1.0,4.0,0.0,1.0,189.0,130.0,142.0,86.0,47.0,44.0,0.7515,0.6616,8.0,9.0,3.0,1.0
1,Coma Pinwheel,Fireworks,Home Win,2,2017,33,20.0,4.0,527.0,443.0,84.0,14.0,5.0,440.0,342.0,98.0,6.0,-1.0,34.0,9.0,967.0,785.0,182.0,0.841,0.7773,0.812,7.0,13.0,2.0,2.0,280.0,247.0,239.0,204.0,41.0,43.0,0.8535,0.8257,6.0,8.0,1.0,4.0,197.0,243.0,150.0,192.0,47.0,51.0,0.761,0.79,1.0,5.0,1.0,-2.0
2,Coma Pinwheel,Medusa Merger,Away win,1,2018,27,15.0,4.0,473.0,391.0,82.0,12.0,3.0,424.0,336.0,88.0,3.0,1.0,27.0,7.0,897.0,727.0,170.0,0.8267,0.7925,0.8105,7.0,8.0,2.0,2.0,226.0,247.0,194.0,197.0,32.0,50.0,0.8584,0.7974,5.0,7.0,1.0,2.0,219.0,205.0,180.0,156.0,39.0,49.0,0.822,0.7607,2.0,1.0,1.0,0.0
1,Fireworks,Sculptor,Away win,1,2017,7,10.0,3.0,395.0,325.0,70.0,17.0,8.0,680.0,601.0,79.0,-7.0,-5.0,27.0,11.0,1075.0,926.0,149.0,0.8228,0.884,0.8613,5.0,5.0,2.0,1.0,191.0,204.0,160.0,165.0,31.0,39.0,0.838,0.8086,4.0,13.0,2.0,6.0,375.0,305.0,335.0,266.0,40.0,39.0,0.8936,0.872,1.0,-8.0,0.0,-5.0
1,Fireworks,Circinus,Draw,8,2017,240,5.0,2.0,263.0,208.0,55.0,10.0,3.0,601.0,531.0,70.0,-5.0,-1.0,15.0,5.0,864.0,739.0,125.0,0.791,0.8833,0.8555,2.0,3.0,2.0,0.0,167.0,96.0,142.0,66.0,25.0,30.0,0.85,0.6875,3.0,7.0,0.0,3.0,311.0,290.0,281.0,250.0,30.0,40.0,0.9033,0.8623,-1.0,-4.0,2.0,-3.0
1,Fireworks,Eye of Sauron,Home Win,1,2017,25,15.0,6.0,470.0,353.0,117.0,17.0,6.0,640.0,537.0,103.0,-2.0,0.0,32.0,12.0,1110.0,890.0,220.0,0.751,0.839,0.802,11.0,4.0,4.0,2.0,261.0,209.0,201.0,152.0,60.0,57.0,0.77,0.727,5.0,12.0,1.0,5.0,310.0,330.0,261.0,276.0,49.0,54.0,0.842,0.8364,6.0,-8.0,3.0,-3.0
1,Fireworks,Medusa Merger,Away win,3,2017,70,10.0,1.0,508.0,394.0,114.0,10.0,3.0,486.0,374.0,112.0,0.0,-2.0,20.0,4.0,994.0,768.0,226.0,0.7754,0.7695,0.7725,7.0,3.0,0.0,1.0,240.0,268.0,182.0,212.0,58.0,56.0,0.7583,0.791,4.0,6.0,1.0,2.0,273.0,213.0,220.0,154.0,53.0,59.0,0.8057,0.723,3.0,-3.0,-1.0,-1.0
1,Fireworks,Milky Way,Home Win,2,2017,45,8.0,3.0,443.0,361.0,82.0,20.0,9.0,536.0,445.0,91.0,-12.0,-6.0,28.0,12.0,979.0,806.0,173.0,0.815,0.83,0.823,6.0,2.0,1.0,2.0,290.0,153.0,248.0,113.0,42.0,40.0,0.855,0.739,8.0,12.0,1.0,8.0,297.0,239.0,253.0,192.0,44.0,47.0,0.852,0.803,-2.0,-10.0,0.0,-6.0
2,Coma Pinwheel,Sculptor,Draw,6,2018,156,9.0,2.0,420.0,347.0,73.0,16.0,4.0,474.0,401.0,73.0,-7.0,-2.0,25.0,6.0,894.0,748.0,146.0,0.826,0.846,0.837,2.0,7.0,0.0,2.0,237.0,183.0,198.0,149.0,39.0,34.0,0.8354,0.814,7.0,9.0,1.0,3.0,231.0,243.0,196.0,205.0,35.0,38.0,0.8486,0.8438,-5.0,-2.0,-1.0,-1.0
2,Coma Pinwheel,Tadpole,Away win,12,2017,354,7.0,3.0,422.0,353.0,69.0,14.0,7.0,420.0,356.0,64.0,-7.0,-4.0,21.0,10.0,842.0,709.0,133.0,0.8364,0.8477,0.8423,4.0,3.0,1.0,2.0,195.0,227.0,163.0,190.0,32.0,37.0,0.836,0.837,9.0,5.0,7.0,0.0,236.0,184.0,202.0,154.0,34.0,30.0,0.856,0.837,-5.0,-2.0,-6.0,2.0
2,Comet,Coma Pinwheel,Home Win,3,2018,61,14.0,3.0,424.0,302.0,122.0,11.0,2.0,407.0,320.0,87.0,3.0,1.0,25.0,5.0,831.0,622.0,209.0,0.7124,0.786,0.7485,9.0,5.0,1.0,2.0,186.0,238.0,136.0,166.0,50.0,72.0,0.731,0.6973,7.0,4.0,1.0,1.0,212.0,195.0,179.0,141.0,33.0,54.0,0.844,0.723,2.0,1.0,0.0,1.0
2,Tadpole,Coma Pinwheel,Home Win,4,2018,101,17.0,5.0,378.0,303.0,75.0,13.0,1.0,367.0,295.0,72.0,4.0,4.0,30.0,6.0,745.0,598.0,147.0,0.802,0.8037,0.8027,7.0,10.0,2.0,3.0,201.0,177.0,163.0,140.0,38.0,37.0,0.811,0.791,9.0,4.0,1.0,0.0,186.0,181.0,148.0,147.0,38.0,34.0,0.796,0.812,-2.0,6.0,1.0,3.0
1,Cartwheel,Medusa Merger,Home Win,8,2017,229,7.0,2.0,443.0,372.0,71.0,9.0,2.0,556.0,458.0,98.0,-2.0,0.0,16.0,4.0,999.0,830.0,169.0,0.84,0.8237,0.831,5.0,2.0,2.0,0.0,212.0,231.0,174.0,198.0,38.0,33.0,0.821,0.857,2.0,7.0,0.0,2.0,255.0,301.0,210.0,248.0,45.0,53.0,0.8237,0.8237,3.0,-5.0,2.0,-2.0
1,Cigar,Cartwheel,Home Win,1,2017,12,13.0,2.0,391.0,318.0,73.0,14.0,4.0,601.0,530.0,71.0,-1.0,-2.0,27.0,6.0,992.0,848.0,144.0,0.8135,0.882,0.855,5.0,8.0,2.0,0.0,241.0,150.0,204.0,114.0,37.0,36.0,0.8467,0.76,7.0,7.0,1.0,3.0,266.0,335.0,236.0,294.0,30.0,41.0,0.887,0.8774,-2.0,1.0,1.0,-3.0
1,Circinus,Cartwheel,Away win,8,2017,226,5.0,1.0,509.0,423.0,86.0,4.0,2.0,570.0,492.0,78.0,1.0,-1.0,9.0,3.0,1079.0,915.0,164.0,0.831,0.8633,0.848,3.0,2.0,1.0,0.0,236.0,273.0,190.0,233.0,46.0,40.0,0.805,0.8535,2.0,2.0,1.0,1.0,343.0,227.0,304.0,188.0,39.0,39.0,0.886,0.828,1.0,0.0,0.0,-1.0
1,Comet,Cartwheel,Draw,1,2017,31,10.0,2.0,347.0,265.0,82.0,13.0,3.0,639.0,554.0,85.0,-3.0,-1.0,23.0,5.0,986.0,819.0,167.0,0.7637,0.867,0.8306,5.0,5.0,1.0,1.0,191.0,156.0,150.0,115.0,41.0,41.0,0.785,0.7373,4.0,9.0,0.0,3.0,366.0,273.0,320.0,234.0,46.0,39.0,0.8745,0.857,1.0,-4.0,1.0,-2.0
1,Eye of Sauron,Cartwheel,Home Win,2,2017,47,12.0,1.0,419.0,327.0,92.0,11.0,2.0,672.0,590.0,82.0,1.0,-1.0,23.0,3.0,1091.0,917.0,174.0,0.7803,0.878,0.8403,7.0,5.0,1.0,0.0,259.0,160.0,208.0,119.0,51.0,41.0,0.803,0.7437,2.0,9.0,2.0,0.0,381.0,291.0,334.0,256.0,47.0,35.0,0.8765,0.88,5.0,-4.0,-1.0,0.0
1,Cartwheel,Fireworks,Home Win,8,2016,223,14.0,4.0,452.0,387.0,65.0,11.0,3.0,391.0,316.0,75.0,3.0,1.0,25.0,7.0,843.0,703.0,140.0,0.856,0.808,0.834,9.0,5.0,3.0,1.0,229.0,223.0,204.0,183.0,25.0,40.0,0.8906,0.821,3.0,8.0,0.0,3.0,144.0,247.0,115.0,201.0,29.0,46.0,0.799,0.814,6.0,-3.0,3.0,-2.0
2,Comet,Medusa Merger,Draw,12,2017,339,14.0,5.0,479.0,382.0,97.0,14.0,6.0,552.0,457.0,95.0,0.0,-1.0,28.0,11.0,1031.0,839.0,192.0,0.7974,0.828,0.814,8.0,6.0,3.0,2.0,264.0,215.0,215.0,167.0,49.0,48.0,0.8145,0.777,9.0,5.0,3.0,3.0,273.0,279.0,221.0,236.0,52.0,43.0,0.8096,0.8457,-1.0,1.0,0.0,-1.0
2,Medusa Merger,Sculptor,Draw,1,2018,19,12.0,4.0,572.0,467.0,105.0,6.0,2.0,399.0,316.0,83.0,6.0,2.0,18.0,6.0,971.0,783.0,188.0,0.8164,0.792,0.806,5.0,7.0,1.0,3.0,334.0,238.0,280.0,187.0,54.0,51.0,0.8384,0.7856,2.0,4.0,0.0,2.0,228.0,171.0,187.0,129.0,41.0,42.0,0.8203,0.7544,3.0,3.0,1.0,1.0
2,Medusa Merger,Cigar,Away win,4,2018,115,12.0,2.0,609.0,524.0,85.0,9.0,1.0,327.0,238.0,89.0,3.0,1.0,21.0,3.0,936.0,762.0,174.0,0.8604,0.728,0.814,8.0,4.0,1.0,1.0,341.0,268.0,301.0,223.0,40.0,45.0,0.883,0.832,7.0,2.0,0.0,1.0,157.0,170.0,118.0,120.0,39.0,50.0,0.7515,0.706,1.0,2.0,1.0,0.0
2,Medusa Merger,Milky Way,Home Win,5,2018,146,13.0,2.0,716.0,636.0,80.0,12.0,3.0,251.0,194.0,57.0,1.0,-1.0,25.0,5.0,967.0,830.0,137.0,0.888,0.773,0.8584,6.0,7.0,0.0,2.0,373.0,343.0,330.0,306.0,43.0,37.0,0.885,0.892,4.0,8.0,1.0,2.0,123.0,128.0,94.0,100.0,29.0,28.0,0.764,0.7812,2.0,-1.0,-1.0,0.0
2,Medusa Merger,Tadpole,Draw,1,2018,23,12.0,6.0,381.0,306.0,75.0,6.0,2.0,445.0,352.0,93.0,6.0,4.0,18.0,8.0,826.0,658.0,168.0,0.803,0.791,0.7964,7.0,5.0,2.0,4.0,211.0,170.0,180.0,126.0,31.0,44.0,0.853,0.741,1.0,5.0,0.0,2.0,220.0,225.0,174.0,178.0,46.0,47.0,0.791,0.791,6.0,0.0,2.0,2.0
2,Milky Way,Medusa Merger,Draw,1,2018,16,6.0,1.0,349.0,263.0,86.0,17.0,2.0,582.0,506.0,76.0,-11.0,-1.0,23.0,3.0,931.0,769.0,162.0,0.7534,0.8696,0.826,3.0,3.0,0.0,1.0,161.0,188.0,121.0,142.0,40.0,46.0,0.7515,0.7554,5.0,12.0,1.0,1.0,296.0,286.0,254.0,252.0,42.0,34.0,0.858,0.8813,-2.0,-9.0,-1.0,0.0
1,Sculptor,Cigar,Home Win,8,2017,231,14.0,6.0,452.0,352.0,100.0,16.0,3.0,446.0,361.0,85.0,-2.0,3.0,30.0,9.0,898.0,713.0,185.0,0.779,0.8096,0.794,7.0,7.0,2.0,4.0,232.0,220.0,182.0,170.0,50.0,50.0,0.7847,0.773,3.0,13.0,2.0,1.0,203.0,243.0,164.0,197.0,39.0,46.0,0.808,0.8105,4.0,-6.0,0.0,3.0
1,Cigar,Sculptor,Home Win,12,2016,342,7.0,3.0,426.0,338.0,88.0,10.0,2.0,421.0,326.0,95.0,-3.0,1.0,17.0,5.0,847.0,664.0,183.0,0.7935,0.7744,0.784,2.0,5.0,1.0,2.0,219.0,207.0,177.0,161.0,42.0,46.0,0.808,0.778,5.0,5.0,1.0,1.0,163.0,258.0,115.0,211.0,48.0,47.0,0.7056,0.818,-3.0,0.0,0.0,1.0
